                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     65,                0.70149,                0.92516,                 1.1775,                0.50456,                0.54351,                 0.5356,                0.40492,                0.71077,                 1.1115,                  1.208,              0.0023005,              0.0023005,              0.0023005
                     66,                0.69617,                 0.9177,                 1.1721,                 0.4724,                0.47808,                0.52694,                0.40514,                0.70108,                  1.052,                 1.1754,              0.0022403,              0.0022403,              0.0022403
                     67,                0.69567,                0.90753,                 1.1726,                0.47618,                0.54109,                0.52986,                0.40135,                0.71416,                 1.0633,                 1.1854,              0.0021802,              0.0021802,              0.0021802
                     68,                0.68984,                0.89907,                 1.1649,                0.63381,                0.49647,                0.52112,                0.40005,                0.71272,                 1.0842,                 1.1965,                0.00212,                0.00212,                0.00212
                     69,                0.68621,                0.89448,                 1.1633,                0.42662,                 0.5784,                0.55489,                0.42606,                0.70482,                 1.0626,                  1.183,              0.0020599,              0.0020599,              0.0020599
                     70,                0.67969,                0.86987,                 1.1615,                0.43971,                0.56182,                 0.5168,                0.40172,                0.69145,                 1.1351,                 1.1778,              0.0019997,              0.0019997,              0.0019997
                     71,                 0.6652,                0.86484,                 1.1487,                0.63497,                0.48205,                0.53184,                0.41352,                0.68211,                 1.0772,                 1.1686,              0.0019396,              0.0019396,              0.0019396
                     72,                0.66778,                0.85834,                 1.1576,                0.43661,                0.59188,                0.53577,                0.42114,                0.69213,                 1.0632,                 1.1806,              0.0018794,              0.0018794,              0.0018794
                     73,                0.66621,                0.84564,                 1.1495,                0.81127,                0.46114,                0.52343,                0.40239,                0.68745,                 1.0499,                 1.1819,              0.0018193,              0.0018193,              0.0018193
                     74,                0.65654,                0.84546,                  1.146,                0.51395,                0.56733,                0.54736,                0.41886,                0.68496,                   1.04,                 1.1682,              0.0017591,              0.0017591,              0.0017591
                     75,                 0.6546,                  0.828,                 1.1372,                0.46813,                0.53061,                0.53233,                0.41194,                0.67389,                 1.0404,                 1.1654,               0.001699,               0.001699,               0.001699
                     76,                0.65248,                0.82173,                 1.1404,                 0.4609,                0.59629,                0.53224,                0.40484,                0.68126,                 1.0311,                  1.172,              0.0016388,              0.0016388,              0.0016388
                     77,                0.64947,                0.81782,                 1.1395,                0.43327,                0.55924,                0.52173,                0.40301,                0.68825,                 1.0442,                 1.1883,              0.0015787,              0.0015787,              0.0015787
                     78,                0.64044,                0.81733,                 1.1356,                0.60354,                0.52355,                0.53316,                0.41759,                0.67152,                   1.03,                 1.1823,              0.0015185,              0.0015185,              0.0015185
                     79,                 0.6408,                0.81757,                 1.1358,                0.62115,                0.50749,                0.54005,                0.42332,                 0.6713,                0.99927,                 1.1723,              0.0014584,              0.0014584,              0.0014584
                     80,                0.63612,                0.80246,                 1.1294,                 0.4519,                0.51062,                0.52209,                0.40807,                0.68013,                 1.0813,                 1.1795,              0.0013982,              0.0013982,              0.0013982
                     81,                0.63712,                0.79561,                 1.1288,                0.45342,                0.47991,                0.52223,                 0.4004,                0.69659,                 1.0536,                 1.2031,              0.0013381,              0.0013381,              0.0013381
                     82,                 0.6214,                0.77817,                 1.1219,                0.46714,                0.49239,                0.52361,                0.40355,                0.68614,                 1.0411,                 1.1929,              0.0012779,              0.0012779,              0.0012779
                     83,                0.61571,                0.76955,                 1.1144,                0.80074,                0.49338,                 0.5235,                0.40592,                0.67634,                 1.0279,                 1.1829,              0.0012178,              0.0012178,              0.0012178
                     84,                0.61166,                0.75455,                 1.1116,                   0.41,                  0.556,                0.52282,                0.40539,                0.68817,                  1.059,                 1.1931,              0.0011576,              0.0011576,              0.0011576
                     85,                0.61024,                0.76474,                 1.1147,                0.43449,                0.56043,                0.52638,                 0.4121,                0.69793,                 1.0695,                 1.2027,              0.0010975,              0.0010975,              0.0010975
