                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    110,                0.78319,                  1.021,                 1.5101,                0.42029,                0.55877,                0.49487,                0.38905,                 0.8387,                 1.6486,                  1.565,              0.0049537,              0.0049537,              0.0049537
                    111,                0.76731,                 1.0127,                 1.4972,                0.38455,                0.51012,                0.48629,                0.38199,                 0.8559,                  1.635,                  1.583,              0.0049284,              0.0049284,              0.0049284
                    112,                0.76741,                 1.0014,                 1.4894,                 0.5783,                0.47439,                0.48407,                 0.3787,                0.85704,                 1.6703,                 1.5837,              0.0049031,              0.0049031,              0.0049031
                    113,                0.75938,                 0.9909,                 1.4828,                0.38075,                0.50483,                0.47472,                0.36992,                0.84578,                  1.681,                 1.5852,              0.0048777,              0.0048777,              0.0048777
                    114,                 0.7605,                0.99528,                 1.4914,                0.40138,                0.52823,                0.49167,                0.38486,                0.83957,                 1.6528,                 1.5875,              0.0048524,              0.0048524,              0.0048524
                    115,                 0.7506,                0.97121,                 1.4766,                0.76146,                0.45489,                0.49749,                0.39327,                0.82559,                 1.6499,                 1.5792,              0.0048271,              0.0048271,              0.0048271
                    116,                0.77148,                0.98197,                 1.4922,                0.58552,                0.45705,                0.48047,                0.37725,                0.82243,                 1.6824,                 1.5647,              0.0048017,              0.0048017,              0.0048017
                    117,                0.75954,                0.98074,                  1.484,                0.79114,                0.41736,                0.49124,                0.38323,                0.82667,                 1.6866,                 1.5675,              0.0047764,              0.0047764,              0.0047764
                    118,                0.74122,                 0.9618,                 1.4708,                0.40648,                0.52083,                0.49579,                0.38756,                0.82013,                 1.6803,                 1.5585,              0.0047511,              0.0047511,              0.0047511
                    119,                0.75019,                0.98173,                 1.4847,                0.42484,                0.52759,                  0.499,                0.38911,                0.82294,                  1.676,                  1.567,              0.0047257,              0.0047257,              0.0047257
                    120,                0.74926,                0.95307,                 1.4795,                0.78931,                0.42207,                 0.4897,                0.38007,                0.82167,                 1.7102,                 1.5576,              0.0047004,              0.0047004,              0.0047004
                    121,                0.74823,                0.96659,                 1.4741,                 0.4055,                0.51989,                0.49211,                0.38097,                0.82761,                 1.6713,                  1.564,               0.004675,               0.004675,               0.004675
                    122,                0.75117,                0.96067,                 1.4792,                0.79001,                0.43259,                0.49259,                0.38089,                0.82894,                  1.666,                 1.5774,              0.0046497,              0.0046497,              0.0046497
                    123,                0.75044,                0.96176,                 1.4792,                0.80823,                0.42044,                0.49217,                0.38298,                0.83165,                 1.6452,                 1.5776,              0.0046244,              0.0046244,              0.0046244
                    124,                0.72909,                0.93743,                 1.4608,                0.79196,                0.42407,                0.48187,                0.37681,                0.83533,                 1.6816,                 1.5867,               0.004599,               0.004599,               0.004599
                    125,                0.73392,                0.93614,                 1.4612,                0.80152,                0.42158,                0.48448,                0.37991,                 0.8326,                  1.708,                 1.5893,              0.0045737,              0.0045737,              0.0045737
                    126,                0.73116,                 0.9339,                 1.4646,                0.79608,                0.41973,                0.48747,                0.38149,                0.83444,                 1.7343,                  1.594,              0.0045484,              0.0045484,              0.0045484
                    127,                0.72499,                0.93952,                 1.4598,                 0.7967,                0.43669,                0.48692,                0.37899,                0.83907,                 1.7337,                 1.6008,               0.004523,               0.004523,               0.004523
                    128,                0.73705,                0.93711,                 1.4671,                0.80195,                0.41244,                0.48642,                 0.3796,                0.83855,                 1.6987,                 1.5945,              0.0044977,              0.0044977,              0.0044977
                    129,                0.72997,                0.93044,                 1.4651,                0.81326,                0.41137,                0.48815,                0.38095,                0.83934,                 1.7136,                 1.5971,              0.0044724,              0.0044724,              0.0044724
                    130,                0.72051,                0.93009,                 1.4551,                 0.8011,                0.42891,                0.48782,                0.38111,                 0.8378,                  1.693,                 1.5981,               0.004447,               0.004447,               0.004447
                    131,                0.71604,                0.92781,                  1.453,                0.59819,                0.47366,                0.48755,                0.38374,                 0.8336,                 1.7032,                 1.5919,              0.0044217,              0.0044217,              0.0044217
                    132,                0.71771,                0.92028,                 1.4528,                0.58653,                0.48148,                0.49264,                0.39048,                0.82574,                 1.6626,                 1.5882,              0.0043964,              0.0043964,              0.0043964
                    133,                  0.713,                0.90923,                 1.4565,                0.77792,                0.46363,                0.48928,                0.38714,                0.82889,                 1.6181,                 1.5919,               0.004371,               0.004371,               0.004371
                    134,                0.71183,                0.90819,                 1.4503,                0.41949,                0.48537,                0.49513,                0.39121,                0.83457,                 1.5837,                 1.5968,              0.0043457,              0.0043457,              0.0043457
                    135,                0.72119,                0.90286,                 1.4544,                0.59762,                0.47171,                0.49531,                0.38985,                0.84792,                 1.6133,                 1.6065,              0.0043203,              0.0043203,              0.0043203
                    136,                0.70755,                0.90734,                 1.4494,                0.41942,                0.49014,                0.48791,                0.38579,                0.84559,                 1.6183,                 1.6039,               0.004295,               0.004295,               0.004295
